x,y
0.965543173,-0.965543173
-0.884563466,0.884563466
1.146174863,-1.146174863
0.268737835,-0.268737835
-0.221006164,0.221006164
1.096635322,-1.096635322
1.080452402,-1.080452402
0.91024431,-0.91024431
0.582785706,-0.582785706
0.657505615,-0.657505615
-1.072852509,1.072852509
-0.011715505,0.011715505
-0.205186584,0.205186584
0.745451306,-0.745451306
0.541759648,-0.541759648
-1.342875662,1.342875662
1.147264677,-1.147264677
-0.662781416,0.662781416
-0.96698191,0.96698191
-1.244727131,1.244727131
1.53117227,-1.53117227
2.021884558,-2.021884558
-0.267596978,0.267596978
2.032299979,-2.032299979
-0.112442657,0.112442657
0.61338874,-0.61338874
0.298614649,-0.298614649
-0.410928773,0.410928773
0.619963868,-0.619963868
-0.146076509,0.146076509
0.412179533,-0.412179533
0.168909617,-0.168909617
-0.16195374,0.16195374
-2.070869523,2.070869523
-1.59348346,1.59348346
-0.300106329,0.300106329
-0.397596765,0.397596765
1.703301291,-1.703301291
-0.680658914,0.680658914
-0.374270314,0.374270314
0.422879383,-0.422879383
1.932720124,-1.932720124
-1.31416227,1.31416227
-0.136619881,0.136619881
-1.223510421,1.223510421
-0.295933368,0.295933368
-0.361674408,0.361674408
0.103748954,-0.103748954
-0.175290422,0.175290422
2.220890973,-2.220890973
-0.98718943,0.98718943
1.265780761,-1.265780761
-0.30573537,0.30573537
0.5435269,-0.5435269
-0.931041466,0.931041466
-1.656394895,1.656394895
-0.557454305,0.557454305
-0.661852873,0.661852873
0.362039189,-0.362039189
0.372937874,-0.372937874
-0.672627848,0.672627848
1.224886611,-1.224886611
-0.774216059,0.774216059
-0.253298413,0.253298413
1.015797069,-1.015797069
-0.771686278,0.771686278
0.182857946,-0.182857946
0.955815998,-0.955815998
0.771436959,-0.771436959
-0.86813809,0.86813809
-0.376018539,0.376018539
1.787876796,-1.787876796
-0.793415256,0.793415256
0.098608974,-0.098608974
-0.980786504,0.980786504
-0.228389502,0.228389502
0.307929211,-0.307929211
-0.27490629,0.27490629
0.022098336,-0.022098336
0.062371156,-0.062371156
0.745841561,-0.745841561
0.335904284,-0.335904284
0.84983942,-0.84983942
-0.227878267,0.227878267
1.311179681,-1.311179681
-0.176883518,0.176883518
-2.313108104,2.313108104
-0.62516562,0.62516562
1.356118614,-1.356118614
1.41556523,-1.41556523
0.679416892,-0.679416892
0.145032977,-0.145032977
-1.304101752,1.304101752
0.312510204,-0.312510204
0.044592605,-0.044592605
0.703953911,-0.703953911
-0.181509129,0.181509129
0.553166629,-0.553166629
-0.375682186,0.375682186
0.627635447,-0.627635447
-0.805116569,0.805116569
0.994748127,-0.994748127
-1.76537437,1.76537437
-0.01748694,0.01748694
-0.066991643,0.066991643
-1.740217585,1.740217585
-0.435635006,0.435635006
-1.707110427,1.707110427
0.047538822,-0.047538822
0.42967979,-0.42967979
-0.063827586,0.063827586
-0.253978416,0.253978416
-1.529535493,1.529535493
0.710833249,-0.710833249
-0.097214678,0.097214678
-0.475966114,0.475966114
0.675329725,-0.675329725
-1.263001253,1.263001253
0.335721085,-0.335721085
1.705759448,-1.705759448
-0.815515501,0.815515501
-0.098679651,0.098679651
-1.047871229,1.047871229
-0.021471217,0.021471217
1.394835868,-1.394835868
-0.720767013,0.720767013
0.675765651,-0.675765651
0.441365122,-0.441365122
0.77291642,-0.77291642
-0.300512965,0.300512965
-0.962810538,0.962810538
-1.06890548,1.06890548
-0.959911262,0.959911262
1.981138329,-1.981138329
0.730360754,-0.730360754
0.063395535,-0.063395535
-0.736191306,0.736191306
2.182848861,-2.182848861
0.881040636,-0.881040636
-2.484832846,2.484832846
0.443878703,-0.443878703
-0.050693104,0.050693104
-0.93388759,0.93388759
0.566880604,-0.566880604
-0.707771679,0.707771679
1.926599437,-1.926599437
0.065783149,-0.065783149
1.653595365,-1.653595365
0.053147986,-0.053147986
1.951914919,-1.951914919
-0.643952245,0.643952245
0.22612862,-0.22612862
-1.411199332,1.411199332
0.12290879,-0.12290879
0.237671204,-0.237671204
0.029625804,-0.029625804
-1.361435756,1.361435756
-0.499436295,0.499436295
0.937411851,-0.937411851
-0.787441965,0.787441965
0.38628256,-0.38628256
0.329838235,-0.329838235
-1.338798849,1.338798849
-0.499166183,0.499166183
-0.59745503,0.59745503
-1.992443448,1.992443448
0.429148197,-0.429148197
-1.788367878,1.788367878
0.279032025,-0.279032025
0.009296206,-0.009296206
1.066131097,-1.066131097
-0.268728757,0.268728757
-0.211180059,0.211180059
-1.708360969,1.708360969
-0.337922462,0.337922462
0.077060472,-0.077060472
-1.514364866,1.514364866
-1.144191378,1.144191378
0.788238312,-0.788238312
-0.950239958,0.950239958
-1.659315928,1.659315928
0.412387273,-0.412387273
0.684572655,-0.684572655
1.98501265,-1.98501265
0.368724251,-0.368724251
0.00831814,-0.00831814
-0.632158907,0.632158907
0.659108477,-0.659108477
-1.174958308,1.174958308
-0.47043416,0.47043416
0.994913316,-0.994913316
-0.204621064,0.204621064
-0.162761341,0.162761341
0.490298559,-0.490298559
-0.73915396,0.73915396
-0.280906271,0.280906271
-0.342323063,0.342323063
-1.869390606,1.869390606
0.143655363,-0.143655363
-1.429165814,1.429165814
1.071776072,-1.071776072
0.7177838,-0.7177838
-0.110671768,0.110671768
0.999937686,-0.999937686
0.49596203,-0.49596203
-1.182699759,1.182699759
1.958147434,-1.958147434
0.298093312,-0.298093312
-0.080535588,0.080535588
-0.094005441,0.094005441
0.497350323,-0.497350323
-1.837579216,1.837579216
-0.591051506,0.591051506
-0.301834916,0.301834916
0.311262863,-0.311262863
1.400588519,-1.400588519
-0.884059942,0.884059942
2.018138639,-2.018138639
0.253793972,-0.253793972
1.218387016,-1.218387016
-1.393632341,1.393632341
0.697225017,-0.697225017
-0.275423278,0.275423278
-0.237136933,0.237136933
1.005921302,-1.005921302
-1.947674855,1.947674855
0.046851198,-0.046851198
1.643730633,-1.643730633
-0.40473991,0.40473991
-0.017895862,0.017895862
-0.449748038,0.449748038
0.517208174,-0.517208174
0.997886169,-0.997886169
0.926697343,-0.926697343
0.594705077,-0.594705077
-0.062765775,0.062765775
-1.024040893,1.024040893
-0.467439499,0.467439499
-0.657097338,0.657097338
0.225177315,-0.225177315
2.795906598,-2.795906598
0.365175329,-0.365175329
0.055826618,-0.055826618
0.780456873,-0.780456873
-0.130019237,0.130019237
1.917070788,-1.917070788
-1.126801685,1.126801685
1.279756755,-1.279756755
1.213902252,-1.213902252
-0.110189304,0.110189304
-1.357681771,1.357681771
-0.234216752,0.234216752
0.405157021,-0.405157021
0.798821677,-0.798821677
0.02199752,-0.02199752
0.716371998,-0.716371998
0.171300504,-0.171300504
-0.906770512,0.906770512
