x,y
-0.806404726,0.987428127
-0.566923493,-0.354688089
-0.89214547,-0.128213283
0.596167086,-0.311526206
1.782022796,-0.681003271
2.060011126,-1.637775973
-1.150323453,1.918149365
-0.375630484,-0.949409933
0.530404811,-0.730362863
1.0743049,-1.186613656
-1.095262624,1.448568424
0.355684089,-0.565628703
0.579007826,0.845491594
-0.259129809,0.233812045
-0.790752104,-0.268798968
0.239886944,0.382906422
0.676641864,-2.232990262
-1.375120376,1.236038956
0.720662359,-0.166366151
0.013332557,-1.177226944
0.314615774,-0.655599258
0.538281636,0.184641188
0.165133249,0.967825628
-0.232651256,-0.523068022
-0.222587338,0.444376237
-0.332998287,0.220713719
-0.756947503,1.215924306
0.200985713,0.383558526
2.273493875,-0.963764571
-0.162150639,-0.091795991
0.84284286,-0.425039632
-0.951746678,0.786059451
-0.207706186,-0.848420714
-0.490110984,-0.774344981
0.554488395,0.467168894
1.301658819,-1.492388551
0.208755283,-0.376219538
1.953153048,-1.44144306
0.781413949,-0.825898504
0.278779293,0.850635231
0.220806323,-0.714582076
0.042034565,1.149861817
0.041745446,-0.200579498
-1.434182038,0.393814629
2.035156382,-1.552600557
-0.137239848,0.173994975
0.619427822,0.145214087
-0.872801656,-0.787028222
-0.549517644,0.299050451
0.201993373,0.660520247
0.303509919,-0.119650134
0.988030721,-0.884140866
-0.104564813,1.442627138
0.547166854,-0.015480561
-0.408800931,1.483057169
-0.854190121,1.816895279
-0.658495935,-0.614234385
-1.139698086,1.832655283
0.74340447,-0.812500324
-1.424187502,-0.385645447
1.032377831,0.040804551
-0.374911151,0.208360351
-0.814499061,1.014228682
0.368682853,0.247234516
0.71868729,-1.608388142
-0.010539739,-0.097380667
0.300866134,-0.582606118
-0.747026209,1.618656193
0.279234515,0.941886224
0.033794149,0.436534541
0.253332197,0.210826443
-0.59294871,-0.841885055
-0.998806518,-0.121227288
-0.117372656,0.545957946
0.976591457,-0.051640966
-0.438708186,-0.485363825
-0.197330345,-0.497432547
-0.157392224,-0.327003169
-0.082782895,-1.191274693
0.236435143,-0.123967091
0.0238184,-0.082770087
0.79074673,-0.99525568
0.467904707,0.96256819
-0.648360137,0.214775036
-0.089581696,-0.588122894
0.236690572,-1.179205686
0.447941915,0.531195489
-2.308224264,1.684454698
-1.343661418,0.721403293
-2.341547416,2.005739455
1.161658488,0.606757783
1.222046064,0.040264451
0.11493715,0.044907726
0.586895643,-1.287324101
-0.55303017,-1.383000318
0.162115898,-0.497002622
-0.669418995,1.285592894
0.234042914,-0.92645353
0.2398198,-0.918238873
-1.964162282,0.773055145
0.255356683,-0.388425419
-0.604732142,-0.064405858
-2.091961036,0.655877346
2.208514689,-2.317363017
-0.615809948,0.247071378
1.112528693,-2.370435217
0.914055894,-0.157611375
-0.76866108,-0.344983435
-0.876883076,0.08161818
0.08558244,-1.043440853
0.187962955,0.480089654
-0.436353376,-0.454449513
1.105084471,-1.265391978
-1.388571863,0.788349085
-0.33076409,-0.438409031
-0.268847307,-0.249811994
1.160184624,0.028114124
-0.665923773,-0.728156903
1.316250574,-1.118693883
-0.250802359,-1.762927586
-0.059312034,-0.97414386
1.148518332,-2.424939006
-0.620313409,-0.214220062
-0.064052674,0.377030111
-0.120621003,-0.380542185
0.419528999,-0.000871373
2.713669326,-1.879500362
1.199388497,-1.489370189
0.980442816,-0.242341018
0.773690101,0.221393568
1.290775764,-0.822806764
0.839634187,-0.336672775
0.309341483,0.746036429
-0.270887301,1.256540463
1.902290192,-2.247475484
-0.567771546,0.37763467
1.902243385,-1.89432855
-1.218317479,1.188096039
-0.685678275,0.1646912
0.08616192,0.727877049
-0.983851628,0.431547467
0.00531784,-1.74938011
-1.016796715,0.114500313
0.878686701,-1.031316403
-0.294101338,1.07610383
1.576154322,-1.373358458
-0.562566996,1.273819602
-0.29134749,0.407321285
-0.830113081,1.720793032
-0.372891962,-0.557864356
-2.009056694,0.394349462
0.886742922,0.543075483
-1.990203545,-0.439868682
-1.248407528,1.007053299
1.912570574,-0.911080758
1.676201365,-1.063813936
0.156650175,-0.267086562
0.453163886,0.363297464
0.978286424,-0.203487095
0.181235339,0.578889801
1.4222432,-1.389620474
-0.526792993,0.847207707
-0.163054386,1.565717198
-0.743875918,-0.445796816
0.885413928,-1.926276871
0.22022405,-0.148303969
-0.310184117,0.331339355
-0.090263515,-0.179573509
-0.50818637,2.362214109
-0.481875816,0.293729639
0.560104305,-0.553731292
-0.681288291,0.934348621
-0.977693368,-0.334700937
-1.571852253,1.053254624
-1.861822293,1.305903104
-0.978829073,0.439384334
0.989503002,-0.584311656
0.76406125,-0.848359887
-0.822115477,0.101788273
-1.384529136,0.891307448
0.242171047,1.529582221
-0.500022993,0.601112081
-0.867869012,0.473555113
-2.090251563,0.734808985
1.120828797,-0.966838673
1.952011633,-1.060827459
-1.427220519,0.282037721
0.478437401,-0.134716318
0.826241268,-0.839766876
-0.184394485,-0.303749753
-1.502522499,0.913028266
0.464140856,-0.93711931
-1.608250151,2.455001126
-1.076390572,0.281812701
0.197605473,-0.508744485
-1.538283299,1.019984124
-1.612671332,0.766875137
0.967229109,-0.842017535
-1.604313763,1.578673666
0.245595799,0.866740931
-0.460411228,-0.468684075
1.106155675,-1.090408679
-0.77223847,0.333365842
-0.076841501,0.074414957
-0.842139224,0.38329341
2.867597795,-1.738362249
-0.427969804,-0.938696227
0.777426936,0.518940329
0.117970498,1.400956617
0.724314583,-0.514852805
1.141226412,0.419434357
-0.102567561,-0.332472511
0.959181115,-0.413445058
1.182731071,-0.670067393
0.364452195,0.493924152
0.50390951,-1.507177812
0.328070309,0.116355241
0.813142784,-1.370570499
-0.222450341,-0.626053188
0.708866946,-0.874259571
-1.141472874,1.153372083
0.726499134,0.542260959
0.661494114,-0.990912353
0.548637294,-0.838811649
0.89390052,-2.124595035
0.964466894,0.361352318
1.661833442,-2.046668937
-0.162225339,0.101867598
-1.125530345,0.886349486
0.066870862,-0.697892715
0.990279254,-0.597050814
-0.956519309,-0.058989669
-1.267483031,1.099046591
-2.626247657,1.148319391
-1.174212051,1.697376651
1.023959499,-0.722052754
0.586026871,0.279877472
1.406105086,-0.961885656
-1.758433008,1.538886079
-2.874997706,1.2804873
-0.517540751,0.062706853
