x,y
0.351509316,0.351509316
1.8048142,1.8048142
-1.407253018,-1.407253018
0.214524377,0.214524377
0.357558571,0.357558571
0.809825188,0.809825188
0.730801726,0.730801726
0.027792305,0.027792305
0.459717333,0.459717333
0.408362722,0.408362722
-0.588791847,-0.588791847
1.261756635,1.261756635
1.812010425,1.812010425
-0.912841616,-0.912841616
-1.312023418,-1.312023418
-0.092528827,-0.092528827
-1.2702772,-1.2702772
0.025929828,0.025929828
0.450586203,0.450586203
0.771265781,0.771265781
-0.183080784,-0.183080784
-0.286226491,-0.286226491
-1.178036663,-1.178036663
-1.298858385,-1.298858385
-0.143367141,-0.143367141
0.319703543,0.319703543
-1.994667331,-1.994667331
-0.932719023,-0.932719023
0.288525174,0.288525174
-0.552468578,-0.552468578
0.482269684,0.482269684
0.570111637,0.570111637
-1.132920917,-1.132920917
-0.004380012,-0.004380012
0.124365835,0.124365835
-0.374546306,-0.374546306
0.61544841,0.61544841
1.261595065,1.261595065
-0.509825529,-0.509825529
0.594681692,0.594681692
0.870039607,0.870039607
-0.492119219,-0.492119219
0.093638177,0.093638177
-0.510852006,-0.510852006
0.082961619,0.082961619
0.488037018,0.488037018
-0.046618994,-0.046618994
-0.088885895,-0.088885895
-0.378615904,-0.378615904
1.357725642,1.357725642
0.163477759,0.163477759
-0.739025193,-0.739025193
0.297624339,0.297624339
-0.166684226,-0.166684226
-0.49912376,-0.49912376
1.565277748,1.565277748
-0.440066471,-0.440066471
0.23711918,0.23711918
-0.810345554,-0.810345554
0.057995269,0.057995269
-1.236523676,-1.236523676
1.702625862,1.702625862
-1.918821529,-1.918821529
-0.562477116,-0.562477116
-0.555879061,-0.555879061
-0.110000946,-0.110000946
-0.350405948,-0.350405948
2.558956009,2.558956009
-1.005972498,-1.005972498
0.250301814,0.250301814
-0.493377877,-0.493377877
2.361930803,2.361930803
-0.516801005,-0.516801005
0.003138966,0.003138966
1.07201177,1.07201177
-0.13769954,-0.13769954
1.336121687,1.336121687
0.405429308,0.405429308
-1.037308315,-1.037308315
0.530642701,0.530642701
0.491880473,0.491880473
-0.965044124,-0.965044124
0.325269051,0.325269051
-0.24920246,-0.24920246
1.054500027,1.054500027
-0.708288836,-0.708288836
0.329030256,0.329030256
-2.551249732,-2.551249732
-2.11905631,-2.11905631
1.332927037,1.332927037
-0.646513596,-0.646513596
0.019862076,0.019862076
-0.503996242,-0.503996242
0.935865879,0.935865879
0.025588269,0.025588269
0.282452203,0.282452203
-0.744793633,-0.744793633
1.003008637,1.003008637
1.453465432,1.453465432
-0.294565369,-0.294565369
0.481420514,0.481420514
-1.245622579,-1.245622579
0.531796812,0.531796812
-1.705862747,-1.705862747
1.971071266,1.971071266
0.822048315,0.822048315
-0.492531087,-0.492531087
1.365591948,1.365591948
0.408761326,0.408761326
0.64544899,0.64544899
0.250743426,0.250743426
-0.007796029,-0.007796029
0.047145636,0.047145636
-0.249610527,-0.249610527
0.437048178,0.437048178
0.760648413,0.760648413
0.109382827,0.109382827
-0.810653862,-0.810653862
1.006994799,1.006994799
-1.944767787,-1.944767787
0.901202765,0.901202765
-0.523163819,-0.523163819
-1.185274756,-1.185274756
-1.488812717,-1.488812717
-0.841312983,-0.841312983
0.912074489,0.912074489
-0.789417863,-0.789417863
-0.960572375,-0.960572375
-1.094176454,-1.094176454
-0.979700679,-0.979700679
0.879194668,0.879194668
2.022377858,2.022377858
-1.890147359,-1.890147359
0.850008385,0.850008385
1.208411788,1.208411788
0.309513236,0.309513236
0.186940219,0.186940219
-0.392394106,-0.392394106
0.47537933,0.47537933
-0.922132942,-0.922132942
0.15687488,0.15687488
-0.417190694,-0.417190694
-1.52444759,-1.52444759
0.438988333,0.438988333
1.790357802,1.790357802
-1.462896722,-1.462896722
0.398952269,0.398952269
0.721307473,0.721307473
1.768111959,1.768111959
1.432502784,1.432502784
0.295898235,0.295898235
1.782532621,1.782532621
-1.273650745,-1.273650745
-0.68331498,-0.68331498
-0.651785119,-0.651785119
-0.474986722,-0.474986722
0.00264931,0.00264931
0.188638304,0.188638304
-0.449786304,-0.449786304
1.19117108,1.19117108
-0.481269837,-0.481269837
-0.67991968,-0.67991968
1.009020722,1.009020722
0.055478205,0.055478205
1.210145729,1.210145729
0.011423102,0.011423102
0.903352421,0.903352421
0.45530719,0.45530719
-0.182983779,-0.182983779
0.475659567,0.475659567
-0.053364365,-0.053364365
0.091590589,0.091590589
0.322627694,0.322627694
-0.862175767,-0.862175767
0.48468991,0.48468991
-0.287736724,-0.287736724
-0.83492469,-0.83492469
-1.265819255,-1.265819255
-0.2159654,-0.2159654
0.80561589,0.80561589
-0.042524585,-0.042524585
2.772314407,2.772314407
0.757356684,0.757356684
-2.325164638,-2.325164638
0.197593763,0.197593763
-1.074845707,-1.074845707
-1.665870814,-1.665870814
-0.399934401,-0.399934401
-0.274480004,-0.274480004
0.861921444,0.861921444
-0.640232681,-0.640232681
-0.422862154,-0.422862154
-0.112368894,-0.112368894
0.435244197,0.435244197
-0.984619241,-0.984619241
-1.220899357,-1.220899357
-0.68981477,-0.68981477
-1.50860835,-1.50860835
-0.837861663,-0.837861663
0.215589097,0.215589097
1.074505687,1.074505687
0.007094274,0.007094274
-0.08293026,-0.08293026
-0.579978532,-0.579978532
0.725388413,0.725388413
2.035047138,2.035047138
0.656357028,0.656357028
0.670706489,0.670706489
1.291742411,1.291742411
-0.933355833,-0.933355833
-0.469640904,-0.469640904
-1.360057257,-1.360057257
0.74070754,0.74070754
2.818010369,2.818010369
1.744589743,1.744589743
-0.732185108,-0.732185108
0.036035999,0.036035999
0.061808015,0.061808015
-0.380515096,-0.380515096
-1.402238214,-1.402238214
-0.620514668,-0.620514668
-2.093803819,-2.093803819
-0.393555623,-0.393555623
-0.293093961,-0.293093961
-0.413554716,-0.413554716
1.908256259,1.908256259
-1.570021747,-1.570021747
1.2841415,1.2841415
0.857831479,0.857831479
0.136059206,0.136059206
-2.075607546,-2.075607546
-0.109190154,-0.109190154
-0.072385053,-0.072385053
1.460150216,1.460150216
0.501076214,0.501076214
0.211784844,0.211784844
-0.331039712,-0.331039712
1.608248453,1.608248453
0.272485746,0.272485746
-0.909682595,-0.909682595
-1.738104998,-1.738104998
1.56418053,1.56418053
-1.283441339,-1.283441339
0.566599993,0.566599993
0.124951553,0.124951553
-1.17398672,-1.17398672
0.502745409,0.502745409
0.407490121,0.407490121
-0.896401461,-0.896401461
-1.236057138,-1.236057138
-0.992853355,-0.992853355
0.394248693,0.394248693
-0.939339704,-0.939339704
-0.931343359,-0.931343359
0.663968298,0.663968298
1.469840717,1.469840717
0.38322182,0.38322182
-1.892589757,-1.892589757
1.350955454,1.350955454
-0.59243511,-0.59243511
0.252402898,0.252402898
1.901089777,1.901089777
-0.454323713,-0.454323713
-0.834247506,-0.834247506
-1.226810149,-1.226810149
-1.542515547,-1.542515547
0.996503204,0.996503204
0.698943452,0.698943452
-0.64400977,-0.64400977
-0.770974159,-0.770974159
0.38455547,0.38455547
-0.49744223,-0.49744223
