x,y
-0.061700625,-0.896569477
-1.005436516,-1.148904163
-0.055850967,0.821786014
-2.379337835,-2.294549204
1.509879468,1.731901706
-2.824153515,-0.913174058
0.287509005,1.617769551
0.635594657,2.259775697
-0.57108714,-0.860224178
-1.407642568,-0.28373818
-1.7199354,-1.055396361
0.093118102,-0.345537955
-0.335868393,0.371280869
0.639344773,0.87407174
-0.503665612,-0.037673753
0.006653247,-1.329361926
0.161387502,0.379277076
0.658693214,0.984308828
-0.428969667,-1.048026528
-0.016102984,-0.541295278
-1.176171084,-0.420708767
-0.852476937,-0.729740979
-0.158827989,0.627730678
-1.05921123,-0.408302394
1.087461266,0.748267491
-0.432025142,-0.371826779
1.094265045,1.941272658
0.820421388,-0.315976107
-0.094876958,0.591792834
0.093390577,0.009608318
0.488766403,1.398538149
0.169932109,-0.231103026
0.855983007,-0.246672197
0.148091434,-0.029106769
1.361916931,1.06064618
0.096853805,-0.558837081
-0.036247017,-0.526655665
0.419203042,0.137099314
-0.114629242,-0.736229761
-0.115718856,-0.23898844
-1.128305132,-1.798040222
0.397754373,-0.721597864
-0.522578249,-0.123786563
-0.087739299,0.151131244
1.001011979,1.777740656
-0.989618806,-1.158318888
-0.247218001,1.46936019
-0.496237137,-0.747551728
-0.07940815,0.863381995
-1.747623274,-1.611155275
1.581068339,0.777038887
-0.588249648,-1.061512647
-1.850286557,-1.381778353
2.683445826,0.6973465
0.679030022,-0.351129031
-1.626714395,0.295979116
-0.74384022,0.237899015
-0.262619985,0.962092525
-0.709909393,-0.806971041
0.358196029,2.010377914
-0.944202673,-0.998312574
1.960676458,0.367723954
-1.1100535,0.111154842
0.293575803,0.838947714
-0.822019272,-0.263454199
0.268791768,0.132366655
0.19206633,0.022287683
-0.189112267,0.272516258
0.974456094,0.066770775
0.180622434,-0.766811318
0.832225504,0.22106613
-0.311661646,0.058219446
1.12105923,2.000307314
0.283795101,0.920448077
-0.640518716,-1.044580893
0.320166898,0.722081585
-0.296561658,-0.738307354
0.264726101,1.304232799
-0.269135641,0.64099624
-0.728118677,0.948372512
-0.116727399,-0.718657777
-0.071492104,-1.149912434
-0.33334994,-0.666320615
-1.168930214,0.018546894
-1.095857335,-0.265279761
0.669497831,1.190421654
-0.346158373,-0.350187808
1.861883145,0.760239995
-1.109700805,0.969340036
-0.034974815,-0.185350907
-0.66658098,0.273670149
-0.094959455,-1.013484386
-0.156280472,-0.307230977
0.586145143,-0.785768164
-1.699744157,-0.42214169
-0.094838548,-0.134605251
0.947431173,1.605339074
0.441161073,-0.284685543
0.401793648,-0.5559427
-1.629079072,-1.596184952
1.555399982,0.657911108
0.626457391,-1.114349625
-0.487388852,0.52836944
-0.0399938,0.258818173
0.527958631,2.295334422
0.389300816,0.813478964
-1.120212566,-0.387204368
0.46955896,1.09255905
2.493333138,1.736299021
-0.905857258,-1.646964167
-2.161658446,-0.390869996
1.047245623,0.261814906
0.335473774,-0.883323818
0.387837561,1.257612461
0.207918954,-0.648432567
0.156030368,0.894115814
1.185211147,0.916047322
0.839696566,0.58009915
-1.219127907,0.653002246
-0.790082067,-0.83917029
-0.683030221,-1.332919251
0.2295195,0.631977041
0.947838335,1.31030942
1.40785408,0.793031073
-0.644866199,-1.930062546
-1.108274453,0.1175131
-0.965385321,-0.767279247
-0.953794601,-1.02922364
-1.422463804,-1.819245151
0.1696642,0.239376548
0.60305072,0.830788457
-1.23295477,-1.144995865
-1.046671557,-1.90649674
-0.18336948,0.181189596
0.821662897,0.157465939
-1.535829847,0.083090133
0.288641145,0.503963294
0.780605696,0.610242011
0.066041035,-0.60544817
-1.245727456,-2.04806614
-0.527069793,0.236969119
-0.544797663,-0.0705308
0.066235673,0.512905412
1.367677405,1.654186536
0.103308104,1.288491991
-0.260138951,-1.296949486
1.717377678,2.01505222
0.42112951,-0.255867049
1.271639568,0.183173536
-0.452722714,1.297369885
0.134603749,-0.716157461
-0.142866533,0.061871614
2.398477692,1.351314712
-0.065839894,0.103521087
-0.401173103,0.090147608
-0.529971941,-0.577145175
0.850890929,-0.159842719
0.996837752,1.749666539
0.354871666,0.685661527
-0.356284948,0.257011907
-0.94025733,-1.500562456
0.892589221,-0.610149539
0.291149446,-0.079982661
0.823907949,0.736495674
0.700671508,0.705719249
1.190774076,0.442768726
-0.437638373,-0.380671779
0.257407515,0.365847638
-2.753542168,-2.198857633
-1.941677878,-1.617017019
-0.001783571,-1.044636873
1.027626113,0.573658209
-1.634249397,-1.163210966
-0.032785329,-0.070960477
-0.531291393,-2.159784687
0.028795489,-0.557628993
0.294394543,0.495056331
-2.177973962,-0.400286822
1.368636723,0.611437414
1.275110407,0.685644067
-0.498658018,-0.823463616
-1.485666369,-0.306087731
