x,y
-0.776391952,-0.29283298
0.264207164,0.73913059
-0.912590971,1.126804257
0.549366533,0.377138803
0.700334008,0.198914658
-0.949609073,-1.597909187
0.422639304,0.207728875
0.021073289,-0.024968997
0.246662157,-1.959300408
-0.127180736,-0.79881334
-0.534849302,0.351936556
-1.875145139,-0.792675941
-0.28567887,0.094052674
0.299677567,-0.977239011
0.26277876,-0.083661058
-0.333655475,-0.83556884
-0.097067996,-0.213314987
0.536092478,-0.159113072
-0.187623286,1.867998443
0.4975251,-0.345914795
1.00801033,0.386451331
-0.710619285,0.649644658
1.322310283,-0.748191686
0.972372082,1.143995987
0.632374783,-1.100096824
0.203025772,0.584710087
-0.245793834,-2.396789608
0.955202803,0.247040888
-1.443090761,-0.518761214
0.749547163,-1.785058363
-0.322025967,0.103130249
0.315962677,-0.142669879
-0.950852166,-0.106071358
-1.997682588,0.310277731
0.651591213,1.294292173
1.11565002,-1.027743759
-1.076060907,-0.204300486
0.567753958,-0.506607505
0.448468358,0.14638907
-0.993762882,-1.320586126
-0.40784629,-0.280119472
-1.294816243,-0.842088372
0.578963257,0.648621151
0.115781113,-0.304603915
-1.15934821,1.157770007
0.351379643,-0.751171022
-2.41549632,-0.1177894
-0.208502812,0.284709364
-0.764926613,0.691577958
0.363644038,0.75654856
-0.065938792,1.01709232
-0.508250506,1.573222474
-0.38019534,-0.698155974
-0.135397677,0.478926641
0.672652377,-1.567200283
-0.940682921,-1.263909611
1.826926585,2.293779084
-0.261292244,-0.110480802
1.251604684,0.234449146
-0.530903898,0.295116591
-0.396163136,-0.363436434
-0.317462035,-0.833412713
-0.699021518,0.646024297
1.118833507,-0.058053732
-0.146691763,-0.904123204
-0.842303072,-0.388363705
-1.046289259,-0.378723666
-1.427077917,0.951452487
-0.418308146,2.550895349
-0.399661502,0.787779567
0.095552474,0.94687512
0.017570976,-0.302769219
-0.178392408,-0.736363251
-0.559531014,-0.188582644
2.159387354,-1.247255027
1.68568282,-0.501037978
0.480231117,0.46102664
0.020299609,0.379893956
0.76535368,0.347000925
0.713011099,-0.039450849
-1.182282033,0.963314113
-0.273395505,1.650288781
-1.014118765,0.082888904
-1.481839814,0.464592867
0.844357855,-0.405228764
0.009814378,1.929764044
0.683083642,0.621949892
1.378043866,0.965774332
-0.300724728,1.218033786
0.076595291,0.203624875
-0.472806848,-1.588948815
-0.643372196,0.909097955
-2.152566018,-0.037314006
0.245118713,0.068024895
1.008110939,-0.638290956
0.52921518,-1.244143159
-0.6351921,-0.655027748
-0.587639076,2.107240433
1.785211792,-0.201750774
-0.425183805,1.110046627
0.320741874,-0.427954641
0.705848123,-0.068362222
-0.660943824,-0.794879727
0.136451125,0.142496936
0.853637006,-0.8166809
0.096721513,-0.655584684
1.667045044,0.249192298
1.451953273,-1.747383016
0.773763741,0.263186179
0.185631082,-0.219863476
0.844767835,-0.151478879
0.475526564,0.129183069
-0.304607378,0.667258424
0.848336489,-2.252837579
0.827656041,-1.816101517
0.007558578,0.689107843
0.524303469,0.101569587
-0.785610763,-1.572672719
0.676084054,-1.663188197
0.585974357,0.425917256
-1.549137184,1.391930613
-1.259799781,0.656666146
0.571155718,0.791870608
0.028862108,1.270527101
0.858500751,-0.60778421
-1.835855958,-0.773080562
-1.025337409,-0.112927757
-0.778150886,1.299567471
-0.246321919,-0.379313428
0.905135481,1.537650295
1.010168158,-0.63851359
0.070233999,-0.011774285
0.306546065,-2.189688064
-0.766790965,-1.244383055
0.38704043,-1.120214473
0.960252219,1.849782972
1.530352856,-1.195242029
-1.128797418,0.57038159
-0.539617361,0.604531347
-1.319194902,-1.228178671
0.699928774,0.274650154
1.599202679,0.283176377
0.506150604,1.552637829
1.068257601,-0.310325201
-0.492789412,-0.389043683
-1.595589171,0.238728311
-2.06059962,0.114112319
-1.053630473,1.150450179
0.683659116,-0.552006845
-0.910971682,-0.388488462
-0.629131812,1.508049968
-0.127826979,-0.853098341
-0.402425104,-1.755648942
-0.191344624,0.016804945
0.837619031,0.269965683
-1.331163427,0.68356746
-0.127412532,0.263901746
0.643568826,1.271431213
0.721836919,-1.048756297
0.16665474,-0.274665893
0.970620436,-0.28810637
-0.531730257,0.07928921
0.61893578,0.501816924
1.799564164,0.486112131
0.253260542,0.520598223
-0.932878317,0.903797031
-0.589966332,-0.878072225
0.182978108,0.214860038
0.137223444,0.409499647
-0.712617879,-0.669552754
1.107973816,0.829039263
0.509816888,-0.708421978
-1.132297105,-0.211701169
