x,y
-1.07933216,-1.081114325
0.374972621,0.3639184
-0.859701136,-0.870567361
1.710677477,1.762041801
-0.221508301,-0.186397491
0.589486676,0.755159881
0.847304656,0.896434276
-0.148970202,-0.340031664
0.245823985,0.19677384
-0.349358566,-0.393601108
-2.456084639,-2.576372867
0.374785023,0.218841693
-1.121579127,-1.068490992
-0.248007187,-0.362892607
0.30174811,0.397625803
1.350825352,1.351929252
0.705638125,0.508810772
-0.427959409,-0.268678584
-0.116965311,-0.129744599
-0.893602006,-1.026483546
-0.667993908,-0.661652357
-1.489396824,-1.276993478
-1.205433936,-1.358315191
-2.396169021,-2.244655827
0.461146966,0.505880295
0.162312349,0.024999422
-1.157394134,-1.281353043
-0.730566026,-0.928068746
-0.703718157,-0.845792228
-0.867762991,-1.125507478
0.911157904,0.965992593
0.660666984,0.46216981
-0.572492425,-0.705097349
1.690825135,1.539231788
-0.124364729,-0.157492385
1.743751442,1.960558255
-1.281059289,-1.297854675
-0.662356256,-0.732897285
-0.118258508,-0.120966757
0.613823975,0.448912015
-0.654960538,-0.666919998
-0.785991689,-1.243264872
0.920155691,0.984719504
0.722031074,0.905575725
0.380259167,0.394048647
1.121002717,1.036254185
-0.729424123,-0.782007869
-0.478593085,-0.473850514
0.667583105,0.970154101
-0.415496029,-0.497532292
0.484551304,0.555977314
-0.988589206,-1.225670634
0.464926092,0.474039064
0.390344114,0.48883283
-1.294080089,-1.247003413
-0.955073737,-0.773703182
-0.014730643,0.448040467
0.513000755,0.340108475
-0.425896856,-0.342181656
0.920746562,0.898523932
0.754262693,1.015069876
0.118292265,0.153735715
-1.420021447,-1.406856595
-0.441461316,-0.375179198
0.488317095,0.457678465
-0.74864664,-0.77310825
-0.827631917,-0.889199716
0.357806977,0.473710772
0.814385241,0.72604355
-0.035023808,0.268458528
-0.788725941,-0.766479432
-0.85441974,-0.630494293
-0.203993772,-0.136287273
0.403829976,0.343333028
-0.497741179,-0.475897608
0.992537755,0.870373677
0.763032954,0.700573397
-0.541072793,-0.604200895
0.961477662,1.182583576
-0.228332956,-0.377949165
0.526208383,0.542652732
-0.943791414,-0.831422777
-1.331126942,-1.378139638
1.768990522,1.851117023
-0.913078971,-1.106073373
-0.00032051,-0.150548168
-0.489091167,-0.500833832
-1.13803452,-1.032396663
-0.990335767,-1.150438672
-0.062989346,-0.057833311
0.868014988,0.736482069
-0.064690343,-0.033964582
1.467837802,1.630821345
0.310042608,0.365498913
-0.828726417,-0.624451673
-0.508825825,-0.517825197
